,weeks,intervals,word_size,window_size,n_bins,function,bop_accuracy,bop_recall,bop_precision,bop_f1,bop_pos-rate,bop_neg-rate,boss_accuracy,boss_recall,boss_precision,boss_f1,boss_pos-rate,boss_neg-rate,saxvsm_accuracy,saxvsm_recall,saxvsm_precision,saxvsm_f1,saxvsm_pos-rate,saxvsm_neg-rate
10,9,14,10,0.5,14,count,0.8330935251798562,0.1626984126984127,0.23301516454285778,0.19131034742330755,0.08537170263788968,0.9146282973621104,0.23884892086330933,0.8611111111111112,0.1226641491759609,0.2147340331739189,0.848441247002398,0.1515587529976019,0.7112709832134293,0.43253968253968256,0.19198657805692507,0.26592495671187333,0.2724220623501199,0.72757793764988
11,9,14,10,0.5,14,max,0.8321342925659471,0.1626984126984127,0.22804543127123775,0.18973806138203778,0.08633093525179857,0.9136690647482014,0.7112709832134292,0.42063492063492064,0.18852891433536598,0.26036041312794084,0.2695443645083933,0.7304556354916066,0.7112709832134293,0.43253968253968256,0.1919561332063421,0.2658937087336606,0.2724220623501199,0.7275779376498801
12,9,14,30,0.5,10,avg,0.8350119904076738,0.17460317460317462,0.24639108848667676,0.20375700084872347,0.08633093525179857,0.9136690647482014,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
13,9,14,30,0.5,10,count,0.8321342925659473,0.1626984126984127,0.22956491437674234,0.19018005498053145,0.08633093525179857,0.9136690647482014,0.4551558752997602,0.6309523809523809,0.13231339503471354,0.21873118616039747,0.5764988009592326,0.4235011990407674,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
14,9,14,30,0.5,10,max,0.8302158273381295,0.17460317460317462,0.23410575156562205,0.19928675117924408,0.09112709832134291,0.9088729016786571,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
15,9,14,30,0.5,14,avg,0.8292565947242206,0.16666666666666666,0.22760845631785054,0.19146601089205947,0.09016786570743406,0.9098321342925658,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
16,9,14,30,0.5,14,count,0.8302158273381295,0.1626984126984127,0.22365967365967365,0.18811346714393404,0.08824940047961631,0.9117505995203837,0.5352517985611511,0.5357142857142857,0.13676700693698016,0.21787583404079766,0.47338129496402875,0.5266187050359713,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
17,9,14,30,0.5,14,max,0.8306954436450839,0.16666666666666666,0.22875495209139488,0.19241657436301832,0.08872901678657075,0.9112709832134293,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
18,9,14,50,0.5,10,avg,0.8359712230215828,0.16666666666666666,0.24369482976040355,0.19766734279918863,0.08345323741007193,0.9165467625899281,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
19,9,14,50,0.5,10,count,0.8383693045563548,0.17460317460317462,0.25512265512265514,0.2071159399011403,0.08297362110311751,0.9170263788968825,0.6872901678657074,0.4365079365079365,0.17776616005106857,0.2525835896817259,0.2973621103117506,0.7026378896882494,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
20,9,14,50,0.5,10,max,0.8302158273381295,0.17857142857142858,0.23519679554162312,0.20276171649781735,0.0920863309352518,0.9079136690647482,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
21,9,14,50,0.5,14,avg,0.8359712230215827,0.17460317460317457,0.2470808167960886,0.20457188663351542,0.0853717026378897,0.9146282973621104,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
22,9,14,50,0.5,14,count,0.8292565947242206,0.17460317460317457,0.2324938108771544,0.19844683393070486,0.0920863309352518,0.9079136690647482,0.7040767386091128,0.4285714285714286,0.18589079314467916,0.25930670393230076,0.2786570743405276,0.7213429256594724,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
23,9,14,50,0.5,14,max,0.8316546762589928,0.17857142857142858,0.23786525974025974,0.2035107610647179,0.09064748201438849,0.9093525179856116,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434,0.7127098321342925,0.43253968253968256,0.19291059189191617,0.2668159991760965,0.27098321342925663,0.7290167865707434
24,9,168,10,0.2,10,avg,0.8167865707434053,0.14682539682539683,0.17858985143375739,0.16093703789290098,0.09784172661870505,0.902158273381295,0.3342925659472422,0.8174603174603176,0.13307955217905876,0.22888140409712798,0.7424460431654677,0.25755395683453236,0.671462829736211,0.4682539682539682,0.17656528932899304,0.25608759052417845,0.320863309352518,0.679136690647482
25,9,168,10,0.2,10,count,0.8177458033573141,0.1626984126984127,0.18920158394698236,0.17401613968050275,0.10071942446043165,0.8992805755395684,0.15299760191846523,0.9523809523809524,0.12036274162022664,0.21371532067414015,0.9563549160671463,0.04364508393285371,0.6719424460431656,0.47222222222222215,0.1778852578068264,0.2580505655355954,0.3213429256594724,0.6786570743405275
26,9,168,10,0.2,10,max,0.8105515587529976,0.15476190476190477,0.17263939763939765,0.16277831042931712,0.10599520383693045,0.8940047961630695,0.24556354916067144,0.8888888888888888,0.1266210665492851,0.22165981777326316,0.848441247002398,0.15155875299760194,0.671462829736211,0.4682539682539682,0.1766219790241678,0.256118198385837,0.320863309352518,0.679136690647482
27,9,168,10,0.2,14,avg,0.8148681055155875,0.15873015873015872,0.1814599004334726,0.16824884151784714,0.1026378896882494,0.8973621103117506,0.5127098321342926,0.6150793650793651,0.14444421746965258,0.23381485346705322,0.5151079136690647,0.4848920863309352,0.6733812949640288,0.4682539682539682,0.1777097520264457,0.2572518670079646,0.31894484412470026,0.6810551558752996
28,9,168,10,0.2,14,count,0.807673860911271,0.13095238095238093,0.14932930918846413,0.13891022358764293,0.10311750599520385,0.896882494004796,0.1884892086330935,0.9404761904761906,0.12381313856904154,0.2188170939974714,0.9179856115107913,0.08201438848920863,0.6709832134292566,0.4682539682539682,0.17640339935641489,0.25586249934994015,0.3213429256594724,0.6786570743405277
29,9,168,10,0.2,14,max,0.8043165467625899,0.13888888888888887,0.14670710052946023,0.14192113212094015,0.10839328537170263,0.8916067146282973,0.41294964028776976,0.7063492063492064,0.134050719395547,0.22530165790017878,0.6369304556354916,0.3630695443645084,0.6733812949640288,0.4682539682539682,0.1777097520264457,0.2572518670079646,0.31894484412470026,0.6810551558752996
30,9,168,10,0.5,10,avg,0.8139088729016787,0.1626984126984127,0.18539786134722847,0.1730932437853315,0.10455635491606714,0.8954436450839328,0.4810551558752998,0.5555555555555556,0.12609307174652926,0.2055305163424029,0.5323741007194244,0.4676258992805755,0.7050359712230216,0.3611111111111111,0.1669599592544061,0.22796802195298438,0.26139088729016785,0.7386091127098321
31,9,168,10,0.5,10,count,0.8163069544364508,0.1626984126984127,0.19088882132360396,0.17542483660130723,0.10215827338129496,0.897841726618705,0.1750599520383693,0.9206349206349206,0.12008175844366313,0.21245231363646147,0.9266187050359712,0.07338129496402877,0.7016786570743405,0.36904761904761907,0.1677815101690002,0.2303386515697375,0.26666666666666666,0.7333333333333334
